J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-07-15,2024-10-06,Sunday,6970,6970,6850,6850,6920,9411993,65212682410,481,کاوه,فولاد کاوه جنوب کیش,بورس,3198,3198,3143,3143,3175
1403-07-16,2024-10-07,Monday,6860,6980,6860,6980,6930,1962021,13690364340,116,کاوه,فولاد کاوه جنوب کیش,بورس,3148,3203,3148,3203,3180
1403-07-17,2024-10-08,Tuesday,6990,6990,6990,6990,6950,5038800,35221212000,86,کاوه,فولاد کاوه جنوب کیش,بورس,3207,3207,3207,3207,3189
1403-07-18,2024-10-09,Wednesday,7010,7010,7010,7010,6970,3297942,23118573420,68,کاوه,فولاد کاوه جنوب کیش,بورس,3217,3217,3217,3217,3198
1403-07-21,2024-10-12,Saturday,7170,7170,7170,7170,7010,2844446,20394677820,110,کاوه,فولاد کاوه جنوب کیش,بورس,3290,3290,3290,3290,3217
1403-07-22,2024-10-13,Sunday,7220,7220,7110,7220,7210,27949652,201569494800,713,کاوه,فولاد کاوه جنوب کیش,بورس,3313,3313,3262,3313,3308
1403-07-23,2024-10-14,Monday,7310,7310,7000,7000,7030,13203720,92844953550,718,کاوه,فولاد کاوه جنوب کیش,بورس,3354,3354,3212,3212,3226
1403-07-24,2024-10-15,Tuesday,7060,7060,6820,6900,6970,4941554,33960680790,394,کاوه,فولاد کاوه جنوب کیش,بورس,3240,3240,3129,3166,3198
1403-07-25,2024-10-16,Wednesday,6990,7170,6920,7140,7000,4208076,29669443360,382,کاوه,فولاد کاوه جنوب کیش,بورس,3207,3290,3175,3276,3212
1403-07-28,2024-10-19,Saturday,7150,7150,6790,6850,6900,6972053,47584849240,405,کاوه,فولاد کاوه جنوب کیش,بورس,3281,3281,3116,3143,3166
1403-07-29,2024-10-20,Sunday,6710,6850,6700,6720,6820,4914145,32939755490,328,کاوه,فولاد کاوه جنوب کیش,بورس,3079,3143,3074,3083,3129
1403-07-30,2024-10-21,Monday,6620,6820,6620,6730,6760,6053937,40529236210,371,کاوه,فولاد کاوه جنوب کیش,بورس,3038,3129,3038,3088,3102
1403-08-01,2024-10-22,Tuesday,6560,6690,6560,6560,6630,8412019,55201422550,339,کاوه,فولاد کاوه جنوب کیش,بورس,3010,3070,3010,3010,3042
1403-08-02,2024-10-23,Wednesday,6440,6440,6440,6440,6560,4593542,29582410480,142,کاوه,فولاد کاوه جنوب کیش,بورس,2955,2955,2955,2955,3010
1403-08-05,2024-10-26,Saturday,6400,6750,6400,6750,6680,10078603,67651774840,269,کاوه,فولاد کاوه جنوب کیش,بورس,2937,3097,2937,3097,3065
1403-08-06,2024-10-27,Sunday,6850,6880,6750,6880,6790,7210619,49580608780,298,کاوه,فولاد کاوه جنوب کیش,بورس,3143,3157,3097,3157,3116
1403-08-07,2024-10-28,Monday,6850,6850,6630,6670,6760,4146233,27722374650,436,کاوه,فولاد کاوه جنوب کیش,بورس,3143,3143,3042,3061,3102
1403-08-08,2024-10-29,Tuesday,6600,6740,6560,6560,6600,11269859,74110322280,570,کاوه,فولاد کاوه جنوب کیش,بورس,3028,3093,3010,3010,3028
1403-08-09,2024-10-30,Wednesday,6490,6580,6410,6420,6560,3807336,24554739340,347,کاوه,فولاد کاوه جنوب کیش,بورس,2978,3019,2941,2946,3010
1403-08-12,2024-11-02,Saturday,6400,6540,6370,6380,6490,5199614,33158340500,395,کاوه,فولاد کاوه جنوب کیش,بورس,2937,3001,2923,2927,2978
1403-08-13,2024-11-03,Sunday,6300,6320,6300,6300,6420,4398983,27713608980,166,کاوه,فولاد کاوه جنوب کیش,بورس,2891,2900,2891,2891,2946
1403-08-14,2024-11-04,Monday,6230,6450,6230,6300,6390,3041286,19110773430,373,کاوه,فولاد کاوه جنوب کیش,بورس,2859,2960,2859,2891,2932
1403-08-15,2024-11-05,Tuesday,6270,6380,6220,6220,6380,978688,6158043990,138,کاوه,فولاد کاوه جنوب کیش,بورس,2877,2927,2854,2854,2927
1403-08-16,2024-11-06,Wednesday,6220,6450,6190,6430,6370,2248111,14161294460,292,کاوه,فولاد کاوه جنوب کیش,بورس,2854,2960,2840,2950,2923
1403-08-19,2024-11-09,Saturday,6490,6560,6380,6560,6430,4019074,26308100120,241,کاوه,فولاد کاوه جنوب کیش,بورس,2978,3010,2927,3010,2950
1403-08-20,2024-11-10,Sunday,6620,6620,6550,6620,6520,6347598,42017901170,418,کاوه,فولاد کاوه جنوب کیش,بورس,3038,3038,3005,3038,2992
1403-08-21,2024-11-11,Monday,6710,6710,6600,6710,6620,7076421,47367218970,746,کاوه,فولاد کاوه جنوب کیش,بورس,3079,3079,3028,3079,3038
1403-08-22,2024-11-12,Tuesday,6620,6810,6600,6800,6710,6393556,43505294140,296,کاوه,فولاد کاوه جنوب کیش,بورس,3038,3125,3028,3120,3079
1403-08-23,2024-11-13,Wednesday,6700,6880,6700,6860,6760,5719628,39003043770,481,کاوه,فولاد کاوه جنوب کیش,بورس,3074,3157,3074,3148,3102
1403-08-26,2024-11-16,Saturday,6950,6960,6940,6960,6810,2989718,20802123570,153,کاوه,فولاد کاوه جنوب کیش,بورس,3189,3194,3184,3194,3125
1403-08-27,2024-11-17,Sunday,7010,7010,6780,6840,6910,8382547,58327413670,543,کاوه,فولاد کاوه جنوب کیش,بورس,3217,3217,3111,3139,3171
1403-08-28,2024-11-18,Monday,6950,7110,6870,7080,7000,7984078,56361981350,636,کاوه,فولاد کاوه جنوب کیش,بورس,3189,3262,3152,3249,3212
1403-08-29,2024-11-19,Tuesday,7190,7190,6980,7070,7080,10891190,77276046730,491,کاوه,فولاد کاوه جنوب کیش,بورس,3299,3299,3203,3244,3249
1403-08-30,2024-11-20,Wednesday,6970,7060,6870,7020,7060,2581406,18027547130,268,کاوه,فولاد کاوه جنوب کیش,بورس,3198,3240,3152,3221,3240
1403-09-03,2024-11-23,Saturday,6910,7250,6910,7220,7110,5907525,42408745120,349,کاوه,فولاد کاوه جنوب کیش,بورس,3171,3327,3171,3313,3262
1403-09-04,2024-11-24,Sunday,7280,7320,7150,7320,7300,11865482,86752316120,367,کاوه,فولاد کاوه جنوب کیش,بورس,3340,3359,3281,3359,3350
1403-09-05,2024-11-25,Monday,7510,7510,7510,7510,7400,5833411,43808916610,198,کاوه,فولاد کاوه جنوب کیش,بورس,3446,3446,3446,3446,3396
1403-09-06,2024-11-26,Tuesday,7620,7620,7400,7530,7610,20615500,156947970690,756,کاوه,فولاد کاوه جنوب کیش,بورس,3497,3497,3396,3455,3492
1403-09-07,2024-11-27,Wednesday,7800,7800,7520,7790,7630,4059465,31192115150,348,کاوه,فولاد کاوه جنوب کیش,بورس,3579,3579,3451,3575,3501
1403-09-10,2024-11-30,Saturday,7820,7850,7420,7530,7640,4537276,34788600220,466,کاوه,فولاد کاوه جنوب کیش,بورس,3588,3602,3405,3455,3506
1403-09-11,2024-12-01,Sunday,7710,7860,7510,7860,7690,4624556,35943474150,234,کاوه,فولاد کاوه جنوب کیش,بورس,3538,3607,3446,3607,3529
1403-09-12,2024-12-02,Monday,7920,7920,7920,7920,7920,12837868,101675914560,208,کاوه,فولاد کاوه جنوب کیش,بورس,3634,3634,3634,3634,3634
1403-09-13,2024-12-03,Tuesday,8150,8150,8150,8150,8140,12172574,99206478100,240,کاوه,فولاد کاوه جنوب کیش,بورس,3740,3740,3740,3740,3735
1403-09-14,2024-12-04,Wednesday,8380,8380,8380,8380,8360,11989924,100475563120,219,کاوه,فولاد کاوه جنوب کیش,بورس,3845,3845,3845,3845,3836
1403-09-17,2024-12-07,Saturday,8520,8520,8110,8110,8190,14124307,115695596700,573,کاوه,فولاد کاوه جنوب کیش,بورس,3910,3910,3721,3721,3758
1403-09-18,2024-12-08,Sunday,7950,8430,7950,8430,8290,19210214,159216269450,742,کاوه,فولاد کاوه جنوب کیش,بورس,3648,3868,3648,3868,3804
1403-09-19,2024-12-09,Monday,8530,8530,8490,8530,8440,8132518,69365373110,270,کاوه,فولاد کاوه جنوب کیش,بورس,3914,3914,3896,3914,3873
1403-09-20,2024-12-10,Tuesday,8690,8690,8450,8460,8670,24650793,213707742230,587,کاوه,فولاد کاوه جنوب کیش,بورس,3988,3988,3877,3882,3978
1403-09-21,2024-12-11,Wednesday,8690,8930,8450,8930,8810,10703852,94640210160,505,کاوه,فولاد کاوه جنوب کیش,بورس,3988,4098,3877,4098,4043
1403-09-24,2024-12-14,Saturday,9070,9070,9070,9070,9070,13170030,119452172100,218,کاوه,فولاد کاوه جنوب کیش,بورس,4162,4162,4162,4162,4162
1403-09-25,2024-12-15,Sunday,9340,9340,9340,9340,9340,12832502,119855568680,235,کاوه,فولاد کاوه جنوب کیش,بورس,4286,4286,4286,4286,4286
1403-09-26,2024-12-16,Monday,9620,9620,9620,9620,9620,21920046,210870842520,343,کاوه,فولاد کاوه جنوب کیش,بورس,4414,4414,4414,4414,4414
1403-09-27,2024-12-17,Tuesday,9900,9900,9430,9450,9790,53705930,525566830160,1938,کاوه,فولاد کاوه جنوب کیش,بورس,4543,4543,4327,4336,4492
1403-09-28,2024-12-18,Wednesday,9500,10040,9500,9640,9640,27130808,261566793190,2006,کاوه,فولاد کاوه جنوب کیش,بورس,4359,4607,4359,4424,4424
1403-10-01,2024-12-21,Saturday,9720,9920,9640,9870,9900,34776155,344150825020,1096,کاوه,فولاد کاوه جنوب کیش,بورس,4460,4552,4424,4529,4543
1403-10-02,2024-12-22,Sunday,9850,9850,9610,9610,9620,30361262,292111532780,3775,کاوه,فولاد کاوه جنوب کیش,بورس,4520,4520,4410,4410,4414
1403-10-03,2024-12-23,Monday,9610,9720,9340,9560,9420,16799601,158239046780,749,کاوه,فولاد کاوه جنوب کیش,بورس,4410,4460,4286,4387,4323
1403-10-04,2024-12-24,Tuesday,9670,9700,9380,9430,9500,12981667,123301873800,637,کاوه,فولاد کاوه جنوب کیش,بورس,4437,4451,4304,4327,4359
1403-10-05,2024-12-25,Wednesday,9260,9540,9220,9220,9400,4862321,44996305810,391,کاوه,فولاد کاوه جنوب کیش,بورس,4249,4378,4231,4231,4313
1403-10-08,2024-12-28,Saturday,9120,9120,9120,9120,9280,5660109,51620194080,769,کاوه,فولاد کاوه جنوب کیش,بورس,4185,4185,4185,4185,4258
1403-10-09,2024-12-29,Sunday,9010,9180,9010,9010,9010,14494536,130649970170,458,کاوه,فولاد کاوه جنوب کیش,بورس,4134,4212,4134,4134,4134
1403-10-10,2024-12-30,Monday,8750,9010,8740,8740,8740,13199370,115417029800,592,کاوه,فولاد کاوه جنوب کیش,بورس,4015,4134,4011,4011,4011
1403-10-11,2024-12-31,Tuesday,8750,9010,8610,8670,8760,5126610,45045705070,313,کاوه,فولاد کاوه جنوب کیش,بورس,4015,4134,3951,3978,4020
1403-10-12,2025-01-01,Wednesday,8560,8850,8500,8850,8580,18501170,158744523800,1164,کاوه,فولاد کاوه جنوب کیش,بورس,3928,4061,3900,4061,3937
1403-10-15,2025-01-04,Saturday,8820,8830,8800,8830,8830,17518198,154681450010,359,کاوه,فولاد کاوه جنوب کیش,بورس,4047,4052,4038,4052,4052
1403-10-16,2025-01-05,Sunday,9090,9090,8850,8980,9040,11324485,102718385810,781,کاوه,فولاد کاوه جنوب کیش,بورس,4171,4171,4061,4121,4148
1403-10-17,2025-01-06,Monday,9030,9200,8770,9000,8960,10082034,90064269350,1135,کاوه,فولاد کاوه جنوب کیش,بورس,4144,4222,4024,4130,4111
1403-10-18,2025-01-07,Tuesday,9020,9220,8960,9110,9150,16079845,147184695690,648,کاوه,فولاد کاوه جنوب کیش,بورس,4139,4231,4111,4180,4199
1403-10-19,2025-01-08,Wednesday,9160,9380,8920,9010,9050,16636180,150629024750,2116,کاوه,فولاد کاوه جنوب کیش,بورس,4203,4304,4093,4134,4153
1403-10-22,2025-01-11,Saturday,9030,9030,8780,8780,8910,7627349,67245029490,1592,کاوه,فولاد کاوه جنوب کیش,بورس,4144,4144,4029,4029,4089
1403-10-23,2025-01-12,Sunday,8650,8700,8650,8650,8790,5928067,51280380710,949,کاوه,فولاد کاوه جنوب کیش,بورس,3969,3992,3969,3969,4033
1403-10-24,2025-01-13,Monday,8700,8900,8530,8600,8590,23523505,202132037720,3118,کاوه,فولاد کاوه جنوب کیش,بورس,3992,4084,3914,3946,3942
1403-10-26,2025-01-15,Wednesday,8500,8690,8410,8490,8530,6981021,59241487090,687,کاوه,فولاد کاوه جنوب کیش,بورس,3900,3988,3859,3896,3914
1403-10-29,2025-01-18,Saturday,8400,8500,8280,8280,8440,4848636,40240797040,853,کاوه,فولاد کاوه جنوب کیش,بورس,3854,3900,3799,3799,3873
1403-11-01,2025-01-20,Monday,8440,8440,8190,8190,8250,10460044,85864549770,816,کاوه,فولاد کاوه جنوب کیش,بورس,3873,3873,3758,3758,3786
1403-11-02,2025-01-21,Tuesday,8110,8460,8080,8130,8200,9815102,80275474630,902,کاوه,فولاد کاوه جنوب کیش,بورس,3721,3882,3708,3731,3763
1403-11-03,2025-01-22,Wednesday,8400,8440,8150,8210,8320,12933918,107614036540,740,کاوه,فولاد کاوه جنوب کیش,بورس,3854,3873,3740,3767,3818
1403-11-06,2025-01-25,Saturday,8400,8560,8090,8250,8230,12464071,102498816850,1315,کاوه,فولاد کاوه جنوب کیش,بورس,3854,3928,3712,3786,3776
1403-11-07,2025-01-26,Sunday,8080,8230,7990,7990,8090,9718361,78154149610,1411,کاوه,فولاد کاوه جنوب کیش,بورس,3708,3776,3666,3666,3712
1403-11-08,2025-01-27,Monday,7870,8020,7850,7850,7860,15995151,125790804830,2121,کاوه,فولاد کاوه جنوب کیش,بورس,3611,3680,3602,3602,3607
1403-11-10,2025-01-29,Wednesday,7840,7840,7610,7620,7740,7307595,55871827420,669,کاوه,فولاد کاوه جنوب کیش,بورس,3597,3597,3492,3497,3552
1403-11-13,2025-02-01,Saturday,7730,7820,7510,7590,7610,8203689,61864299170,1296,کاوه,فولاد کاوه جنوب کیش,بورس,3547,3588,3446,3483,3492
1403-11-14,2025-02-02,Sunday,7600,7700,7500,7510,7590,7947925,60186362020,1648,کاوه,فولاد کاوه جنوب کیش,بورس,3487,3533,3441,3446,3483
1403-11-15,2025-02-03,Monday,7660,7720,7500,7550,7580,10982807,83245918300,1140,کاوه,فولاد کاوه جنوب کیش,بورس,3515,3542,3441,3464,3478
1403-11-16,2025-02-04,Tuesday,7750,7750,7480,7720,7590,17752208,134704207040,2037,کاوه,فولاد کاوه جنوب کیش,بورس,3556,3556,3432,3542,3483
1403-11-17,2025-02-05,Wednesday,7730,7730,7480,7550,7550,14057759,106193558910,1305,کاوه,فولاد کاوه جنوب کیش,بورس,3547,3547,3432,3464,3464
1403-11-21,2025-02-09,Sunday,7760,7770,7490,7530,7610,7557459,57863349300,947,کاوه,فولاد کاوه جنوب کیش,بورس,3561,3565,3437,3455,3492
1403-11-23,2025-02-11,Tuesday,7730,7730,7390,7420,7550,8206293,61743567060,1512,کاوه,فولاد کاوه جنوب کیش,بورس,3547,3547,3391,3405,3464
1403-11-27,2025-02-15,Saturday,7460,7460,7330,7330,7340,14346668,105239975160,971,کاوه,فولاد کاوه جنوب کیش,بورس,3423,3423,3363,3363,3368
1403-11-28,2025-02-16,Sunday,7150,7360,7130,7310,7290,4931034,35514835850,825,کاوه,فولاد کاوه جنوب کیش,بورس,3281,3377,3272,3354,3345
1403-11-29,2025-02-17,Monday,7280,7480,7190,7330,7290,2816633,20479322480,432,کاوه,فولاد کاوه جنوب کیش,بورس,3340,3432,3299,3363,3345
1403-11-30,2025-02-18,Tuesday,7290,7500,7210,7420,7310,4121013,30325970150,429,کاوه,فولاد کاوه جنوب کیش,بورس,3345,3441,3308,3405,3354
1403-12-01,2025-02-19,Wednesday,7300,7440,7230,7360,7300,3718115,27100145770,408,کاوه,فولاد کاوه جنوب کیش,بورس,3350,3414,3318,3377,3350
1403-12-04,2025-02-22,Saturday,7300,7400,7090,7170,7240,3946542,28036704140,368,کاوه,فولاد کاوه جنوب کیش,بورس,3350,3396,3253,3290,3322
1403-12-05,2025-02-23,Sunday,7380,7450,7260,7440,7300,4301744,31946553210,327,کاوه,فولاد کاوه جنوب کیش,بورس,3386,3419,3331,3414,3350
1403-12-06,2025-02-24,Monday,7510,7510,7450,7510,7440,8508207,63894505150,281,کاوه,فولاد کاوه جنوب کیش,بورس,3446,3446,3419,3446,3414
1403-12-07,2025-02-25,Tuesday,7650,7660,7490,7510,7580,9103191,69526340130,529,کاوه,فولاد کاوه جنوب کیش,بورس,3510,3515,3437,3446,3478
1403-12-08,2025-02-26,Wednesday,7660,7660,7360,7570,7570,6845370,51787906330,923,کاوه,فولاد کاوه جنوب کیش,بورس,3515,3515,3377,3474,3474
1403-12-11,2025-03-01,Saturday,7390,7670,7380,7560,7560,3633600,27422719400,360,کاوه,فولاد کاوه جنوب کیش,بورس,3391,3519,3386,3469,3469
1403-12-12,2025-03-02,Sunday,7420,7600,7390,7510,7540,2751335,20590187690,407,کاوه,فولاد کاوه جنوب کیش,بورس,3405,3487,3391,3446,3460
1403-12-13,2025-03-03,Monday,7320,7520,7320,7320,7420,7119004,52130708780,313,کاوه,فولاد کاوه جنوب کیش,بورس,3359,3451,3359,3359,3405
1403-12-14,2025-03-04,Tuesday,7250,7530,7200,7200,7370,3426266,24773460170,258,کاوه,فولاد کاوه جنوب کیش,بورس,3327,3455,3304,3304,3382
1403-12-15,2025-03-05,Wednesday,7200,7370,7160,7210,7280,10319886,74923540770,566,کاوه,فولاد کاوه جنوب کیش,بورس,3304,3382,3285,3308,3340
