J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-11-17,2025-02-05,Wednesday,4300,4330,4191,4256,4252,7117531,30264776368,1725,تلیسه,دامداری تلیسه نمونه,فرابورس,3737,3763,3643,3699,3696
1403-11-21,2025-02-09,Sunday,4250,4283,4125,4125,4187,11565994,48422120588,2264,تلیسه,دامداری تلیسه نمونه,فرابورس,3694,3723,3585,3585,3639
1403-11-23,2025-02-11,Tuesday,4205,4205,4062,4062,4079,13440235,54826807004,2020,تلیسه,دامداری تلیسه نمونه,فرابورس,3655,3655,3530,3530,3545
1403-11-27,2025-02-15,Saturday,4067,4067,3957,3957,3980,3746711,14913510291,602,تلیسه,دامداری تلیسه نمونه,فرابورس,3535,3535,3439,3439,3459
1403-11-28,2025-02-16,Sunday,3861,3863,3861,3861,3861,11905836,45969273377,1014,تلیسه,دامداری تلیسه نمونه,فرابورس,3356,3357,3356,3356,3356
1403-11-29,2025-02-17,Monday,3801,3976,3801,3859,3897,3784859,14750791256,505,تلیسه,دامداری تلیسه نمونه,فرابورس,3304,3456,3304,3354,3387
1403-11-30,2025-02-18,Tuesday,3801,3959,3801,3900,3883,2569851,9961587511,428,تلیسه,دامداری تلیسه نمونه,فرابورس,3304,3441,3304,3390,3375
1403-12-01,2025-02-19,Wednesday,3900,3960,3890,3895,3907,2753291,10778513754,518,تلیسه,دامداری تلیسه نمونه,فرابورس,3390,3442,3381,3385,3396
1403-12-04,2025-02-22,Saturday,3876,3926,3790,3790,3835,7242580,27771897040,1833,تلیسه,دامداری تلیسه نمونه,فرابورس,3369,3412,3294,3294,3333
1403-12-05,2025-02-23,Sunday,3835,3920,3800,3873,3844,3794377,14585982073,336,تلیسه,دامداری تلیسه نمونه,فرابورس,3333,3407,3303,3366,3341
