J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-06-21,2024-09-11,Wednesday,23000,23100,22450,23100,22700,422896,9660180800,130,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21520,21613,21005,21613,21239
1403-06-24,2024-09-14,Saturday,22600,23200,22500,22800,22750,298534,6799636000,101,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21145,21707,21052,21332,21286
1403-06-25,2024-09-15,Sunday,22600,23400,22400,22400,22800,583306,13314542700,146,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21145,21894,20958,20958,21332
1403-06-26,2024-09-16,Monday,22800,23150,22600,22750,22800,190510,4355023600,95,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21332,21660,21145,21286,21332
1403-06-27,2024-09-17,Tuesday,22900,23450,22800,23450,23400,670082,15664930950,112,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21426,21941,21332,21941,21894
1403-06-28,2024-09-18,Wednesday,23600,24100,23600,24100,23800,407103,9793489750,163,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22081,22549,22081,22549,22268
1403-07-01,2024-09-22,Sunday,24150,24450,23700,23850,23800,65985,1578692250,42,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22596,22876,22174,22315,22268
1403-07-02,2024-09-23,Monday,23600,24500,23600,24250,24150,401893,9787174050,132,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22081,22923,22081,22689,22596
1403-07-03,2024-09-24,Tuesday,24800,24850,23900,24350,24450,436518,10715836650,128,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23204,23250,22362,22783,22876
1403-07-04,2024-09-25,Wednesday,23950,24500,23750,23750,23800,1796191,42727851400,292,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22408,22923,22221,22221,22268
1403-07-07,2024-09-28,Saturday,23600,23600,23600,23600,23700,258195,6093402000,40,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22081,22081,22081,22081,22174
1403-07-08,2024-09-29,Sunday,23500,23900,23500,23850,23600,510969,12061974250,111,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21987,22362,21987,22315,22081
1403-07-09,2024-09-30,Monday,23800,23800,23400,23450,23600,102411,2409215850,55,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22268,22268,21894,21941,22081
