J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-05-14,2024-08-04,Sunday,9030,9160,9010,9160,9140,2128075,19456686870,203,رنیک,جنرال مکانیک,فرابورس,4871,4941,4860,4941,4930
1403-05-15,2024-08-05,Monday,9230,9230,9230,9230,9220,1469805,13566300150,62,رنیک,جنرال مکانیک,فرابورس,4979,4979,4979,4979,4973
1403-05-16,2024-08-06,Tuesday,9310,9310,9280,9310,9310,5222995,48624432770,202,رنیک,جنرال مکانیک,فرابورس,5022,5022,5006,5022,5022
1403-05-20,2024-08-10,Saturday,9400,9400,9400,9400,9320,180546,1697132400,48,رنیک,جنرال مکانیک,فرابورس,5070,5070,5070,5070,5027
1403-05-21,2024-08-11,Sunday,9410,9410,9410,9410,9340,386159,3633756190,34,رنیک,جنرال مکانیک,فرابورس,5076,5076,5076,5076,5038
1403-05-22,2024-08-12,Monday,9430,9430,9350,9360,9430,4324787,40779045540,173,رنیک,جنرال مکانیک,فرابورس,5087,5087,5043,5049,5087
1403-05-23,2024-08-13,Tuesday,9340,9520,9340,9520,9410,1824115,17159131010,214,رنیک,جنرال مکانیک,فرابورس,5038,5135,5038,5135,5076
1403-05-24,2024-08-14,Wednesday,9500,9500,9500,9500,9430,349353,3318853500,44,رنیک,جنرال مکانیک,فرابورس,5124,5124,5124,5124,5087
1403-05-27,2024-08-17,Saturday,9610,9610,9610,9610,9450,146298,1405923780,27,رنیک,جنرال مکانیک,فرابورس,5184,5184,5184,5184,5097
1403-05-28,2024-08-18,Sunday,9630,9630,9630,9630,9540,769965,7414762950,30,رنیک,جنرال مکانیک,فرابورس,5194,5194,5194,5194,5146
1403-05-29,2024-08-19,Monday,9730,9730,9730,9730,9590,385542,3751323660,36,رنیک,جنرال مکانیک,فرابورس,5248,5248,5248,5248,5173
1403-05-30,2024-08-20,Tuesday,9780,9780,9780,9780,9690,852017,8332726260,42,رنیک,جنرال مکانیک,فرابورس,5275,5275,5275,5275,5227
1403-05-31,2024-08-21,Wednesday,9880,9880,9880,9880,9820,1071728,10588672640,45,رنیک,جنرال مکانیک,فرابورس,5329,5329,5329,5329,5297
1403-06-03,2024-08-24,Saturday,10010,10010,10010,10010,9850,242466,2427084660,44,رنیک,جنرال مکانیک,فرابورس,5399,5399,5399,5399,5313
1403-06-05,2024-08-26,Monday,10040,10040,10040,10040,10040,2056237,20644619480,59,رنیک,جنرال مکانیک,فرابورس,5416,5416,5416,5416,5416
1403-06-06,2024-08-27,Tuesday,10240,10240,10240,10240,10210,1313609,13451356160,67,رنیک,جنرال مکانیک,فرابورس,5523,5523,5523,5523,5507
1403-06-07,2024-08-28,Wednesday,10410,10410,10410,10410,10280,525825,5473838250,47,رنیک,جنرال مکانیک,فرابورس,5615,5615,5615,5615,5545
1403-06-10,2024-08-31,Saturday,10480,10480,10480,10480,10430,1070510,11218944800,57,رنیک,جنرال مکانیک,فرابورس,5653,5653,5653,5653,5626
1403-06-11,2024-09-01,Sunday,10630,10630,10630,10630,10630,14628297,155498797110,318,رنیک,جنرال مکانیک,فرابورس,5734,5734,5734,5734,5734
1403-06-13,2024-09-03,Tuesday,10690,10840,10450,10740,10730,13410733,143942467890,1000,رنیک,جنرال مکانیک,فرابورس,5766,5847,5637,5793,5788
1403-06-17,2024-09-07,Saturday,10640,11050,10640,11050,11020,8478745,93396981370,532,رنیک,جنرال مکانیک,فرابورس,5739,5960,5739,5960,5944
1403-06-18,2024-09-08,Sunday,11070,11160,10690,10710,10750,4880891,52493116120,354,رنیک,جنرال مکانیک,فرابورس,5971,6020,5766,5777,5799
1403-06-19,2024-09-09,Monday,10840,11070,10560,11070,10980,7823732,85882232150,480,رنیک,جنرال مکانیک,فرابورس,5847,5971,5696,5971,5923
